weather_type,time,ambient_air_temperature,sky_temperature,ambient_air_humidity_ratio,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north
singapore_nus,2017-04-02 21:00:00.000,28.1,15.1,0.018045633,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-04-02 22:00:00.000,27.89,14.89,0.01823505,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-04-02 23:00:00.000,27.81,14.81,0.018196305,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-04-03 00:00:00.000,27.61,14.61,0.018772672,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2017-04-03 01:00:00.000,27.72,14.72,0.019164225,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-04-03 02:00:00.000,27.53,14.53,0.019114098,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-04-03 03:00:00.000,27.28,14.28,0.01915896,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-04-03 04:00:00.000,27.18,14.18,0.019208138,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-04-03 05:00:00.000,27.04,14.04,0.019046206,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-04-03 06:00:00.000,27.19,14.19,0.018913986,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-04-03 07:00:00.000,24.28,11.28,0.017038154,0.028,0.01652,0.01652,0.01652,0.01652
singapore_nus,2017-04-03 08:00:00.000,24.37,11.37,0.017568298,2.418,1.42662,1.42662,1.42662,1.42662
singapore_nus,2017-04-03 09:00:00.000,24.77,11.77,0.017316019,22.37,13.1983,13.1983,13.1983,13.1983
singapore_nus,2017-04-03 10:00:00.000,25.77,12.77,0.017632662,104.0,61.36,61.36,61.36,61.36
singapore_nus,2017-04-03 11:00:00.000,25.86,12.86,0.017643006,156.3,92.36029028,91.64252189,91.64252189,91.74297334
singapore_nus,2017-04-03 12:00:00.000,27.31,14.31,0.017963883,400.9,232.0261462,224.914819,224.914819,226.6628762
singapore_nus,2017-04-03 13:00:00.000,27.84,14.84,0.016940213,548.0,290.4648732,287.9349259,287.9349259,292.9795776
singapore_nus,2017-04-03 14:00:00.000,28.3,15.3,0.016475749,454.7,249.9244876,249.9244876,258.3453318,252.6384676
singapore_nus,2017-04-03 15:00:00.000,28.38,15.38,0.016832372,378.4,209.2223937,209.2223937,224.0812627,211.5867246
singapore_nus,2017-04-03 16:00:00.000,28.26,15.26,0.01744623,309.3,177.2706588,177.2706588,186.9564144,178.3838049
singapore_nus,2017-04-03 17:00:00.000,28.51,15.51,0.017734078,211.9,118.3244952,118.3244952,139.6387719,120.4159657
singapore_nus,2017-04-03 18:00:00.000,28.47,15.47,0.017792729,142.8,70.14508671,70.14508671,161.5505935,78.6405578
singapore_nus,2017-04-03 19:00:00.000,28.21,15.21,0.017443815,59.45,35.0755,35.0755,35.0755,35.0755
singapore_nus,2017-04-03 20:00:00.000,27.98,14.98,0.017965388,1.111,0.65549,0.65549,0.65549,0.65549
singapore_nus,2017-04-03 21:00:00.000,27.55,14.55,0.018321283,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2017-04-03 22:00:00.000,27.54,14.54,0.018813621,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-04-03 23:00:00.000,27.62,14.62,0.018856283,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-04-04 00:00:00.000,27.54,14.54,0.019125623,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-04-04 01:00:00.000,27.23,14.23,0.019289863,0.012,0.00708,0.00708,0.00708,0.00708
singapore_nus,2017-04-04 02:00:00.000,27.0,14.0,0.019465603,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-04-04 03:00:00.000,27.01,14.01,0.019454091,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-04-04 04:00:00.000,26.72,13.72,0.019046553,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2017-04-04 05:00:00.000,25.3,12.3,0.017175878,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-04-04 06:00:00.000,24.33,11.33,0.016893445,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2017-04-04 07:00:00.000,24.7,11.7,0.017787139,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-04-04 08:00:00.000,25.33,12.33,0.017920561,8.91,5.2569,5.2569,5.2569,5.2569
singapore_nus,2017-04-04 09:00:00.000,25.97,12.97,0.018438096,115.6,68.204,68.204,68.204,68.204
singapore_nus,2017-04-04 10:00:00.000,27.37,14.37,0.018645561,358.1,241.2447771,184.9184335,184.9184335,191.4271142
singapore_nus,2017-04-04 11:00:00.000,27.57,14.57,0.019400893,324.7,193.6761192,183.0124551,183.0124551,184.6430312
singapore_nus,2017-04-04 12:00:00.000,28.53,15.53,0.019354978,522.7,294.7923156,273.5801254,273.5801254,279.3041094
singapore_nus,2017-04-04 13:00:00.000,28.7,15.7,0.019192878,392.8,222.1593697,221.449001,221.449001,223.0559251
singapore_nus,2017-04-04 14:00:00.000,29.49,16.49,0.0183164,572.8,291.2658401,291.2658401,312.8131875,298.8160386
singapore_nus,2017-04-04 15:00:00.000,29.56,16.56,0.018311802,632.2,266.3859369,266.3859369,379.594106,285.9802376
singapore_nus,2017-04-04 16:00:00.000,30.18,17.18,0.016761143,643.5,184.5133954,184.5133954,547.7192664,229.7883805
singapore_nus,2017-04-04 17:00:00.000,31.12,18.12,0.015083666,475.9,118.5387966,118.5387966,636.2458054,173.4170467
singapore_nus,2017-04-04 18:00:00.000,31.05,18.05,0.015597496,308.6,90.79878071,90.79878071,684.5775664,150.1556549
singapore_nus,2017-04-04 19:00:00.000,30.61,17.61,0.016376202,89.1,52.569,52.569,52.569,52.569
singapore_nus,2017-04-04 20:00:00.000,29.57,16.57,0.016527692,1.949,1.14991,1.14991,1.14991,1.14991
singapore_nus,2017-04-04 21:00:00.000,29.21,16.21,0.017014039,0.034,0.02006,0.02006,0.02006,0.02006
singapore_nus,2017-04-04 22:00:00.000,28.82,15.82,0.017575563,0.025,0.01475,0.01475,0.01475,0.01475
singapore_nus,2017-04-04 23:00:00.000,28.42,15.42,0.017789999,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2017-04-05 00:00:00.000,28.28,15.28,0.017841441,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2017-04-05 01:00:00.000,28.05,15.05,0.018040945,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-04-05 02:00:00.000,27.73,14.73,0.017891303,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2017-04-05 03:00:00.000,25.77,12.77,0.01780499,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-04-05 04:00:00.000,25.92,12.92,0.018120768,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2017-04-05 05:00:00.000,26.22,13.22,0.017613245,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-04-05 06:00:00.000,26.44,13.44,0.017379539,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-04-05 07:00:00.000,26.29,13.29,0.017444039,0.056,0.03304,0.03304,0.03304,0.03304
singapore_nus,2017-04-05 08:00:00.000,26.7,13.7,0.017337011,18.29,10.7911,10.7911,10.7911,10.7911
singapore_nus,2017-04-05 09:00:00.000,27.44,14.44,0.016893839,83.1,49.029,49.029,49.029,49.029
singapore_nus,2017-04-05 10:00:00.000,27.68,14.68,0.017235404,171.3,101.3757358,100.7940007,100.7940007,100.8666286
singapore_nus,2017-04-05 11:00:00.000,27.93,14.93,0.017715878,309.8,184.5991591,175.2719066,175.2719066,176.819116
singapore_nus,2017-04-05 12:00:00.000,28.47,15.47,0.017641302,443.4,255.3184902,245.628558,245.628558,248.4773439
singapore_nus,2017-04-05 13:00:00.000,28.82,15.82,0.017910409,332.4,188.0693592,187.4968727,187.4968727,188.9562821
singapore_nus,2017-04-05 14:00:00.000,29.09,16.09,0.017797412,347.1,194.9646987,194.9646987,199.5242704,196.6887902
singapore_nus,2017-04-05 15:00:00.000,29.86,16.86,0.016927811,311.3,172.5153432,172.5153432,184.3908533,174.7353221
singapore_nus,2017-04-05 16:00:00.000,29.91,16.91,0.01695595,574.9,217.9544257,217.9544257,444.1155694,248.3336669
singapore_nus,2017-04-05 17:00:00.000,30.41,17.41,0.016798056,396.6,138.5567729,138.5567729,443.8566528,173.3130271
singapore_nus,2017-04-05 18:00:00.000,30.98,17.98,0.016453203,300.7,109.3968059,109.3968059,553.6235545,156.9109545
singapore_nus,2017-04-05 19:00:00.000,30.22,17.22,0.015251019,68.55,40.4445,40.4445,40.4445,40.4445
singapore_nus,2017-04-05 20:00:00.000,29.64,16.64,0.014835824,1.361,0.80299,0.80299,0.80299,0.80299
singapore_nus,2017-04-05 21:00:00.000,29.11,16.11,0.015477103,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2017-04-05 22:00:00.000,28.9,15.9,0.01611617,0.027,0.01593,0.01593,0.01593,0.01593
singapore_nus,2017-04-05 23:00:00.000,28.64,15.64,0.016523538,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-04-06 00:00:00.000,28.52,15.52,0.017008897,0.011,0.00649,0.00649,0.00649,0.00649
singapore_nus,2017-04-06 01:00:00.000,28.56,15.56,0.017254648,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-04-06 02:00:00.000,28.55,15.55,0.017497639,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-04-06 03:00:00.000,28.27,15.27,0.017730967,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-04-06 04:00:00.000,27.83,14.83,0.018096434,0.023,0.01357,0.01357,0.01357,0.01357
singapore_nus,2017-04-06 05:00:00.000,27.79,14.79,0.018320248,0.025,0.01475,0.01475,0.01475,0.01475
singapore_nus,2017-04-06 06:00:00.000,27.65,14.65,0.01831132,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2017-04-06 07:00:00.000,27.58,14.58,0.018042415,0.067,0.03953,0.03953,0.03953,0.03953
singapore_nus,2017-04-06 08:00:00.000,27.39,14.39,0.018573004,12.03,7.0977,7.0977,7.0977,7.0977
singapore_nus,2017-04-06 09:00:00.000,27.84,14.84,0.019107575,182.8,122.9867709,102.2821821,102.2821821,104.6867644
singapore_nus,2017-04-06 10:00:00.000,28.31,15.31,0.01712387,255.9,156.3823029,146.1803215,146.1803215,147.5487289
singapore_nus,2017-04-06 11:00:00.000,29.28,16.28,0.016025418,552.7,343.470812,253.1657961,253.1657961,269.3176875
singapore_nus,2017-04-06 12:00:00.000,30.34,17.34,0.015811188,628.2,341.6133077,297.4059822,297.4059822,311.4752915
singapore_nus,2017-04-06 13:00:00.000,30.45,17.45,0.016119015,370.8,210.1885457,209.6024408,209.6024408,211.2770654
singapore_nus,2017-04-06 14:00:00.000,30.6,17.6,0.01651722,283.6,161.6480929,161.6480929,164.2968241,162.7220912
singapore_nus,2017-04-06 15:00:00.000,30.93,17.93,0.015609851,403.1,213.754313,213.754313,239.4641952,218.9139088
singapore_nus,2017-04-06 16:00:00.000,31.4,18.4,0.016168697,531.5,218.935279,218.935279,395.9039705,244.408278
singapore_nus,2017-04-06 17:00:00.000,31.38,18.38,0.016625146,349.5,147.9424467,147.9424467,334.7852495,170.6710675
singapore_nus,2017-04-06 18:00:00.000,31.04,18.04,0.016546017,114.9,60.68139763,60.68139763,107.2984828,65.99226493
singapore_nus,2017-04-06 19:00:00.000,29.24,16.24,0.017473861,11.42,6.7378,6.7378,6.7378,6.7378
singapore_nus,2017-04-06 20:00:00.000,27.62,14.62,0.016957694,0.427,0.25193,0.25193,0.25193,0.25193
singapore_nus,2017-04-06 21:00:00.000,27.15,14.15,0.017277629,0.023,0.01357,0.01357,0.01357,0.01357
singapore_nus,2017-04-06 22:00:00.000,27.28,14.28,0.017413501,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-04-06 23:00:00.000,27.09,14.09,0.017378019,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-04-07 00:00:00.000,27.28,14.28,0.017437025,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2017-04-07 01:00:00.000,27.4,14.4,0.017208172,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-04-07 02:00:00.000,26.34,13.34,0.017875756,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2017-04-07 03:00:00.000,23.94,10.94,0.017938445,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2017-04-07 04:00:00.000,23.41,10.41,0.017658318,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-04-07 05:00:00.000,23.75,10.75,0.018072687,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-04-07 06:00:00.000,24.03,11.03,0.018466407,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-04-07 07:00:00.000,24.38,11.38,0.018989457,0.039,0.02301,0.02301,0.02301,0.02301
singapore_nus,2017-04-07 08:00:00.000,24.69,11.69,0.019254483,13.45,7.9355,7.9355,7.9355,7.9355
singapore_nus,2017-04-07 09:00:00.000,25.08,12.08,0.018704322,95.1,56.109,56.109,56.109,56.109
singapore_nus,2017-04-07 10:00:00.000,26.55,13.55,0.018150132,362.2,244.5160698,186.1670723,186.1670723,194.5345939
singapore_nus,2017-04-07 11:00:00.000,28.37,15.37,0.018264313,593.1,374.8988628,243.5214667,243.5214667,268.7252427
singapore_nus,2017-04-07 12:00:00.000,29.37,16.37,0.018319588,275.9,160.3209841,156.6174083,156.6174083,157.8863492
singapore_nus,2017-04-07 13:00:00.000,30.27,17.27,0.018302664,256.4,149.4090012,149.2867733,149.2867733,149.6764309
singapore_nus,2017-04-07 14:00:00.000,30.15,17.15,0.01834903,215.7,123.3229122,123.3229122,125.1715416,124.1223715
singapore_nus,2017-04-07 15:00:00.000,30.97,17.97,0.017959401,352.9,192.6275057,192.6275057,209.3158972,196.204247
singapore_nus,2017-04-07 16:00:00.000,31.35,18.35,0.017213895,627.6,194.2659047,194.2659047,524.1148386,244.8970865
singapore_nus,2017-04-07 17:00:00.000,31.14,18.14,0.016531604,487.7,110.428219,110.428219,680.458356,184.195571
singapore_nus,2017-04-07 18:00:00.000,31.06,18.06,0.016439903,278.7,74.98449186,74.98449186,663.7803409,146.1474698
singapore_nus,2017-04-07 19:00:00.000,30.96,17.96,0.015889078,42.9,25.311,25.311,25.311,25.311
singapore_nus,2017-04-07 20:00:00.000,29.88,16.88,0.016505634,1.997,1.17823,1.17823,1.17823,1.17823
singapore_nus,2017-04-07 21:00:00.000,27.56,14.56,0.016514968,0.026,0.01534,0.01534,0.01534,0.01534
singapore_nus,2017-04-07 22:00:00.000,26.95,13.95,0.016586833,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-04-07 23:00:00.000,26.98,13.98,0.016893648,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-04-08 00:00:00.000,27.14,14.14,0.016894313,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2017-04-08 01:00:00.000,26.99,13.99,0.016788415,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-04-08 02:00:00.000,26.86,13.86,0.016634365,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-04-08 03:00:00.000,26.86,13.86,0.016519914,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-04-08 04:00:00.000,26.63,13.63,0.016675867,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-04-08 05:00:00.000,26.28,13.28,0.016812994,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-04-08 06:00:00.000,26.08,13.08,0.01698212,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-04-08 07:00:00.000,26.09,13.09,0.017518543,0.161,0.09499,0.09499,0.09499,0.09499
singapore_nus,2017-04-08 08:00:00.000,26.6,13.6,0.017888181,49.81,29.3879,29.3879,29.3879,29.3879
singapore_nus,2017-04-08 09:00:00.000,26.55,13.55,0.017518308,79.8,47.082,47.082,47.082,47.082
singapore_nus,2017-04-08 10:00:00.000,25.45,12.45,0.016301268,148.6,87.674,87.674,87.674,87.674
singapore_nus,2017-04-08 11:00:00.000,25.26,12.26,0.016842024,137.1,80.889,80.889,80.889,80.889
singapore_nus,2017-04-08 12:00:00.000,25.63,12.63,0.017568189,187.8,110.3789766,109.7493521,109.7493521,109.9804821
singapore_nus,2017-04-08 13:00:00.000,26.89,13.89,0.016802159,184.3,107.7082044,107.6436966,107.6436966,107.8722908
singapore_nus,2017-04-08 14:00:00.000,27.3,14.3,0.016165196,107.8,63.602,63.602,63.602,63.602
singapore_nus,2017-04-08 15:00:00.000,27.27,14.27,0.017285494,232.4,134.1397657,134.1397657,137.3357829,134.8680002
singapore_nus,2017-04-08 16:00:00.000,27.77,14.77,0.017086842,220.0,128.2971552,128.2971552,131.1196891,128.7572197
singapore_nus,2017-04-08 17:00:00.000,28.12,15.12,0.017177277,190.2,108.2064618,108.2064618,121.1340146,109.9792645
singapore_nus,2017-04-08 18:00:00.000,27.95,14.95,0.017614724,124.2,60.09710142,60.09710142,147.1955448,71.22547843
singapore_nus,2017-04-08 19:00:00.000,27.87,14.87,0.017457365,54.65,32.2435,32.2435,32.2435,32.2435
singapore_nus,2017-04-08 20:00:00.000,27.36,14.36,0.01756852,1.137,0.67083,0.67083,0.67083,0.67083
singapore_nus,2017-04-08 21:00:00.000,27.12,14.12,0.017875893,0.023,0.01357,0.01357,0.01357,0.01357
singapore_nus,2017-04-08 22:00:00.000,27.01,14.01,0.017873493,0.023,0.01357,0.01357,0.01357,0.01357
singapore_nus,2017-04-08 23:00:00.000,26.87,13.87,0.018136949,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2017-04-09 00:00:00.000,26.47,13.47,0.018332094,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-04-09 01:00:00.000,26.41,13.41,0.018332685,0.025,0.01475,0.01475,0.01475,0.01475
singapore_nus,2017-04-09 02:00:00.000,26.14,13.14,0.018806673,0.027,0.01593,0.01593,0.01593,0.01593
singapore_nus,2017-04-09 03:00:00.000,25.97,12.97,0.019422705,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2017-04-09 04:00:00.000,25.87,12.87,0.019478765,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-04-09 05:00:00.000,25.67,12.67,0.019435839,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-04-09 06:00:00.000,25.46,12.46,0.019400165,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2017-04-09 07:00:00.000,25.31,12.31,0.019412229,0.103,0.06077,0.06077,0.06077,0.06077
singapore_nus,2017-04-09 08:00:00.000,25.59,12.59,0.019490924,44.98,26.5382,26.5382,26.5382,26.5382
singapore_nus,2017-04-09 09:00:00.000,26.9,13.9,0.018977966,232.2,180.6025418,120.7362104,120.7362104,129.052906
singapore_nus,2017-04-09 10:00:00.000,28.76,15.76,0.017641137,424.0,296.2186385,208.5992105,208.5992105,222.7855069
singapore_nus,2017-04-09 11:00:00.000,30.3,17.3,0.01682399,587.7,367.9893319,253.3768439,253.3768439,278.3404041
singapore_nus,2017-04-09 12:00:00.000,31.53,18.53,0.016801188,474.8,271.806331,259.553049,259.553049,264.3520103
singapore_nus,2017-04-09 13:00:00.000,31.17,18.17,0.017781739,560.7,293.4257699,291.1829163,291.1829163,299.9899837
singapore_nus,2017-04-09 14:00:00.000,30.13,17.13,0.017246692,262.9,149.9355515,149.9355515,152.3894039,151.1265581
singapore_nus,2017-04-09 15:00:00.000,29.37,16.37,0.016953354,261.2,152.4546622,152.4546622,154.2348942,152.884198
singapore_nus,2017-04-09 16:00:00.000,29.47,16.47,0.017347745,261.2,149.234584,149.234584,158.4075778,150.8163442
singapore_nus,2017-04-09 17:00:00.000,29.64,16.64,0.017218433,221.8,120.732451,120.732451,153.453935,125.4710795
singapore_nus,2017-04-09 18:00:00.000,29.7,16.7,0.017442046,231.3,73.19854751,73.19854751,492.8663693,129.7034817
singapore_nus,2017-04-09 19:00:00.000,28.85,15.85,0.018149063,49.62,29.2758,29.2758,29.2758,29.2758
singapore_nus,2017-04-09 20:00:00.000,28.05,15.05,0.018164237,0.66,0.3894,0.3894,0.3894,0.3894
singapore_nus,2017-04-09 21:00:00.000,27.44,14.44,0.017891042,0.023,0.01357,0.01357,0.01357,0.01357
singapore_nus,2017-04-09 22:00:00.000,27.29,14.29,0.017871521,0.023,0.01357,0.01357,0.01357,0.01357
singapore_nus,2017-04-09 23:00:00.000,27.36,14.36,0.017947065,0.027,0.01593,0.01593,0.01593,0.01593
singapore_nus,2017-04-10 00:00:00.000,27.31,14.31,0.01779869,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-04-10 01:00:00.000,27.38,14.38,0.017779139,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-04-10 02:00:00.000,27.02,14.02,0.017768306,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-04-10 03:00:00.000,26.81,13.81,0.017864928,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-04-10 04:00:00.000,26.67,13.67,0.018009666,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-04-10 05:00:00.000,26.67,13.67,0.01794146,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2017-04-10 06:00:00.000,26.29,13.29,0.018177303,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-04-10 07:00:00.000,26.2,13.2,0.018410135,0.108,0.06372,0.06372,0.06372,0.06372
singapore_nus,2017-04-10 08:00:00.000,25.07,12.07,0.017451682,32.19,18.9921,18.9921,18.9921,18.9921
singapore_nus,2017-04-10 09:00:00.000,25.2,12.2,0.018091115,40.49,23.8891,23.8891,23.8891,23.8891
singapore_nus,2017-04-10 10:00:00.000,25.7,12.7,0.018631426,115.1,67.909,67.909,67.909,67.909
singapore_nus,2017-04-10 11:00:00.000,26.72,13.72,0.019206744,259.9,154.1252788,149.8411803,149.8411803,150.8298794
singapore_nus,2017-04-10 12:00:00.000,27.16,14.16,0.019161442,375.7,217.1623926,210.6113909,210.6113909,213.3384545
singapore_nus,2017-04-10 13:00:00.000,27.85,14.85,0.019167973,315.4,184.9130233,184.8457731,184.8457731,185.1376233
singapore_nus,2017-04-10 14:00:00.000,27.88,14.88,0.01927609,277.6,162.750417,162.750417,163.2429737,163.0022598
singapore_nus,2017-04-10 15:00:00.000,27.84,14.84,0.019254219,322.4,182.1361451,182.1361451,190.8592434,184.3570197
singapore_nus,2017-04-10 16:00:00.000,27.5,14.5,0.018935879,367.6,198.7654199,198.7654199,232.9427676,204.9794208
singapore_nus,2017-04-10 17:00:00.000,27.71,14.71,0.018934483,299.2,138.9951078,138.9951078,260.5229817,157.5230976
singapore_nus,2017-04-10 18:00:00.000,27.79,14.79,0.018806697,225.7,73.4835245,73.4835245,470.8336168,129.7020305
singapore_nus,2017-04-10 19:00:00.000,27.54,14.54,0.01862177,23.29,13.7411,13.7411,13.7411,13.7411
singapore_nus,2017-04-10 20:00:00.000,27.55,14.55,0.018537047,0.558,0.32922,0.32922,0.32922,0.32922
singapore_nus,2017-04-10 21:00:00.000,27.56,14.56,0.018524216,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-04-10 22:00:00.000,27.46,14.46,0.018603815,0.025,0.01475,0.01475,0.01475,0.01475
singapore_nus,2017-04-10 23:00:00.000,26.99,13.99,0.01891896,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2017-04-11 00:00:00.000,27.18,14.18,0.018808597,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2017-04-11 01:00:00.000,27.15,14.15,0.018797983,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-04-11 02:00:00.000,26.98,13.98,0.018837861,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-04-11 03:00:00.000,26.99,13.99,0.018988674,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2017-04-11 04:00:00.000,26.8,13.8,0.019254146,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2017-04-11 05:00:00.000,26.91,13.91,0.019521928,0.016,0.00944,0.00944,0.00944,0.00944
